Account,Transaction ID,Timestamp,Date,Delta,Amount,Cash Change Type,Currency,Contract
DEMO4543231,239056647949,07/02/2025 07:32:09,2025-07-02,-0.50,"49,899.61", Exchange Fee,USD,MGCQ5
DEMO4543231,239056647950,07/02/2025 07:32:09,2025-07-02,-0.19,"49,899.42", Clearing Fee,USD,MGCQ5
DEMO4543231,239056647951,07/02/2025 07:32:09,2025-07-02,-0.02,"49,899.40", Nfa Fee,USD,MGCQ5
DEMO4543231,239056647952,07/02/2025 07:32:09,2025-07-02,-0.35,"49,899.05", Commission,USD,MGCQ5
DEMO4543231,239056647955,07/02/2025 07:32:09,2025-07-02,-9.00,"49,890.05", Trade Paired,USD,MGCQ5
DEMO4543231,239056647960,07/02/2025 07:32:39,2025-07-02,-0.38,"49,889.67", Clearing Fee,USD,MCLQ5
DEMO4543231,239056647961,07/02/2025 07:32:39,2025-07-02,-0.70,"49,888.97", Commission,USD,MCLQ5
DEMO4543231,239056647965,07/02/2025 07:33:05,2025-07-02,111.03,"50,000.00", Fund Transaction,USD,
DEMO4543231,239056647970,07/02/2025 07:40:16,2025-07-02,-0.35,"49,999.65", Exchange Fee,USD,MESU5
DEMO4543231,239056647971,07/02/2025 07:40:16,2025-07-02,-0.19,"49,999.46", Clearing Fee,USD,MESU5
DEMO4543231,239056647972,07/02/2025 07:40:16,2025-07-02,-0.02,"49,999.44", Nfa Fee,USD,MESU5
DEMO4543231,239056647973,07/02/2025 07:40:16,2025-07-02,-0.35,"49,999.09", Commission,USD,MESU5
DEMO4543231,239056647979,07/02/2025 07:45:03,2025-07-02,-1.15,"49,997.94", Exchange Fee,USD,MBTN5
DEMO4543231,239056647980,07/02/2025 07:45:03,2025-07-02,-0.19,"49,997.75", Clearing Fee,USD,MBTN5
DEMO4543231,239056647981,07/02/2025 07:45:03,2025-07-02,-0.02,"49,997.73", Nfa Fee,USD,MBTN5
DEMO4543231,239056647982,07/02/2025 07:45:03,2025-07-02,-0.35,"49,997.38", Commission,USD,MBTN5
DEMO4543231,239056647988,07/02/2025 07:45:04,2025-07-02,-0.50,"49,996.88", Exchange Fee,USD,MGCQ5
DEMO4543231,239056647989,07/02/2025 07:45:04,2025-07-02,-0.19,"49,996.69", Clearing Fee,USD,MGCQ5
DEMO4543231,239056647990,07/02/2025 07:45:04,2025-07-02,-0.02,"49,996.67", Nfa Fee,USD,MGCQ5
DEMO4543231,239056647991,07/02/2025 07:45:04,2025-07-02,-0.35,"49,996.32", Commission,USD,MGCQ5
DEMO4543231,239056647997,07/02/2025 07:45:21,2025-07-02,-0.50,"49,995.82", Exchange Fee,USD,MGCQ5
DEMO4543231,239056647998,07/02/2025 07:45:21,2025-07-02,-0.19,"49,995.63", Clearing Fee,USD,MGCQ5
DEMO4543231,239056647999,07/02/2025 07:45:21,2025-07-02,-0.02,"49,995.61", Nfa Fee,USD,MGCQ5
DEMO4543231,239056648000,07/02/2025 07:45:21,2025-07-02,-0.35,"49,995.26", Commission,USD,MGCQ5
DEMO4543231,239056648003,07/02/2025 07:45:21,2025-07-02,-6.00,"49,989.26", Trade Paired,USD,MGCQ5
DEMO4543231,239056648008,07/02/2025 07:46:05,2025-07-02,-1.15,"49,988.11", Exchange Fee,USD,MBTN5
DEMO4543231,239056648009,07/02/2025 07:46:05,2025-07-02,-0.19,"49,987.92", Clearing Fee,USD,MBTN5
DEMO4543231,239056648010,07/02/2025 07:46:05,2025-07-02,-0.02,"49,987.90", Nfa Fee,USD,MBTN5
DEMO4543231,239056648011,07/02/2025 07:46:05,2025-07-02,-0.35,"49,987.55", Commission,USD,MBTN5
DEMO4543231,239056648014,07/02/2025 07:46:05,2025-07-02,-4.00,"49,983.55", Trade Paired,USD,MBTN5
DEMO4543231,239056648019,07/02/2025 07:48:05,2025-07-02,-0.35,"49,983.20", Exchange Fee,USD,MESU5
DEMO4543231,239056648020,07/02/2025 07:48:05,2025-07-02,-0.19,"49,983.01", Clearing Fee,USD,MESU5
DEMO4543231,239056648021,07/02/2025 07:48:05,2025-07-02,-0.02,"49,982.99", Nfa Fee,USD,MESU5
DEMO4543231,239056648022,07/02/2025 07:48:05,2025-07-02,-0.35,"49,982.64", Commission,USD,MESU5
DEMO4543231,239056648025,07/02/2025 07:48:05,2025-07-02,-12.50,"49,970.14", Trade Paired,USD,MESU5
DEMO4543231,239056648030,07/02/2025 07:54:04,2025-07-02,-1.15,"49,968.99", Exchange Fee,USD,MBTN5
DEMO4543231,239056648031,07/02/2025 07:54:04,2025-07-02,-0.19,"49,968.80", Clearing Fee,USD,MBTN5
DEMO4543231,239056648032,07/02/2025 07:54:04,2025-07-02,-0.02,"49,968.78", Nfa Fee,USD,MBTN5
DEMO4543231,239056648033,07/02/2025 07:54:04,2025-07-02,-0.35,"49,968.43", Commission,USD,MBTN5
DEMO4543231,239056648039,07/02/2025 07:54:04,2025-07-02,-0.50,"49,967.93", Exchange Fee,USD,MGCQ5
DEMO4543231,239056648040,07/02/2025 07:54:04,2025-07-02,-0.19,"49,967.74", Clearing Fee,USD,MGCQ5
DEMO4543231,239056648041,07/02/2025 07:54:04,2025-07-02,-0.02,"49,967.72", Nfa Fee,USD,MGCQ5
DEMO4543231,239056648042,07/02/2025 07:54:04,2025-07-02,-0.35,"49,967.37", Commission,USD,MGCQ5
DEMO4543231,239056648048,07/02/2025 07:59:37,2025-07-02,-0.50,"49,966.87", Exchange Fee,USD,MGCQ5
DEMO4543231,239056648049,07/02/2025 07:59:37,2025-07-02,-0.19,"49,966.68", Clearing Fee,USD,MGCQ5
DEMO4543231,239056648050,07/02/2025 07:59:37,2025-07-02,-0.02,"49,966.66", Nfa Fee,USD,MGCQ5
DEMO4543231,239056648051,07/02/2025 07:59:37,2025-07-02,-0.35,"49,966.31", Commission,USD,MGCQ5
DEMO4543231,239056648054,07/02/2025 07:59:37,2025-07-02,8.00,"49,974.31", Trade Paired,USD,MGCQ5
DEMO4543231,239056648059,07/02/2025 08:00:01,2025-07-02,-0.35,"49,973.96", Exchange Fee,USD,MESU5
DEMO4543231,239056648060,07/02/2025 08:00:01,2025-07-02,-0.19,"49,973.77", Clearing Fee,USD,MESU5
DEMO4543231,239056648061,07/02/2025 08:00:01,2025-07-02,-0.02,"49,973.75", Nfa Fee,USD,MESU5
DEMO4543231,239056648062,07/02/2025 08:00:01,2025-07-02,-0.35,"49,973.40", Commission,USD,MESU5
DEMO4543231,239056648068,07/02/2025 08:00:03,2025-07-02,-0.50,"49,972.90", Exchange Fee,USD,MGCQ5
DEMO4543231,239056648069,07/02/2025 08:00:03,2025-07-02,-0.19,"49,972.71", Clearing Fee,USD,MGCQ5
DEMO4543231,239056648070,07/02/2025 08:00:03,2025-07-02,-0.02,"49,972.69", Nfa Fee,USD,MGCQ5
DEMO4543231,239056648071,07/02/2025 08:00:03,2025-07-02,-0.35,"49,972.34", Commission,USD,MGCQ5
DEMO4543231,239056648077,07/02/2025 08:00:34,2025-07-02,-0.35,"49,971.99", Exchange Fee,USD,MESU5
DEMO4543231,239056648078,07/02/2025 08:00:34,2025-07-02,-0.19,"49,971.80", Clearing Fee,USD,MESU5
DEMO4543231,239056648079,07/02/2025 08:00:34,2025-07-02,-0.02,"49,971.78", Nfa Fee,USD,MESU5
DEMO4543231,239056648080,07/02/2025 08:00:34,2025-07-02,-0.35,"49,971.43", Commission,USD,MESU5
DEMO4543231,239056648083,07/02/2025 08:00:34,2025-07-02,-8.75,"49,962.68", Trade Paired,USD,MESU5
DEMO4543231,239056648088,07/02/2025 08:01:04,2025-07-02,-0.50,"49,962.18", Exchange Fee,USD,MGCQ5
DEMO4543231,239056648089,07/02/2025 08:01:04,2025-07-02,-0.19,"49,961.99", Clearing Fee,USD,MGCQ5
DEMO4543231,239056648090,07/02/2025 08:01:04,2025-07-02,-0.02,"49,961.97", Nfa Fee,USD,MGCQ5
DEMO4543231,239056648091,07/02/2025 08:01:04,2025-07-02,-0.35,"49,961.62", Commission,USD,MGCQ5
DEMO4543231,239056648094,07/02/2025 08:01:04,2025-07-02,-13.00,"49,948.62", Trade Paired,USD,MGCQ5
DEMO4543231,239056648099,07/02/2025 08:03:11,2025-07-02,-1.15,"49,947.47", Exchange Fee,USD,MBTN5
DEMO4543231,239056648100,07/02/2025 08:03:11,2025-07-02,-0.19,"49,947.28", Clearing Fee,USD,MBTN5
DEMO4543231,239056648101,07/02/2025 08:03:11,2025-07-02,-0.02,"49,947.26", Nfa Fee,USD,MBTN5
DEMO4543231,239056648102,07/02/2025 08:03:11,2025-07-02,-0.35,"49,946.91", Commission,USD,MBTN5
DEMO4543231,239056648105,07/02/2025 08:03:11,2025-07-02,5.00,"49,951.91", Trade Paired,USD,MBTN5
DEMO4543231,239056648110,07/02/2025 08:06:04,2025-07-02,-1.15,"49,950.76", Exchange Fee,USD,MBTN5
DEMO4543231,239056648111,07/02/2025 08:06:04,2025-07-02,-0.19,"49,950.57", Clearing Fee,USD,MBTN5
DEMO4543231,239056648112,07/02/2025 08:06:04,2025-07-02,-0.02,"49,950.55", Nfa Fee,USD,MBTN5
DEMO4543231,239056648113,07/02/2025 08:06:04,2025-07-02,-0.35,"49,950.20", Commission,USD,MBTN5
DEMO4543231,239056648119,07/02/2025 08:08:13,2025-07-02,-1.15,"49,949.05", Exchange Fee,USD,MBTN5
DEMO4543231,239056648120,07/02/2025 08:08:13,2025-07-02,-0.19,"49,948.86", Clearing Fee,USD,MBTN5
DEMO4543231,239056648121,07/02/2025 08:08:13,2025-07-02,-0.02,"49,948.84", Nfa Fee,USD,MBTN5
DEMO4543231,239056648122,07/02/2025 08:08:13,2025-07-02,-0.35,"49,948.49", Commission,USD,MBTN5
DEMO4543231,239056648125,07/02/2025 08:08:13,2025-07-02,-5.00,"49,943.49", Trade Paired,USD,MBTN5
DEMO4543231,239056648130,07/02/2025 08:10:03,2025-07-02,-0.35,"49,943.14", Exchange Fee,USD,MESU5
DEMO4543231,239056648131,07/02/2025 08:10:03,2025-07-02,-0.19,"49,942.95", Clearing Fee,USD,MESU5
DEMO4543231,239056648132,07/02/2025 08:10:03,2025-07-02,-0.02,"49,942.93", Nfa Fee,USD,MESU5
DEMO4543231,239056648133,07/02/2025 08:10:03,2025-07-02,-0.35,"49,942.58", Commission,USD,MESU5
DEMO4543231,239056648139,07/02/2025 08:12:22,2025-07-02,-0.35,"49,942.23", Exchange Fee,USD,MESU5
DEMO4543231,239056648140,07/02/2025 08:12:22,2025-07-02,-0.19,"49,942.04", Clearing Fee,USD,MESU5
DEMO4543231,239056648141,07/02/2025 08:12:22,2025-07-02,-0.02,"49,942.02", Nfa Fee,USD,MESU5
DEMO4543231,239056648142,07/02/2025 08:12:22,2025-07-02,-0.35,"49,941.67", Commission,USD,MESU5
DEMO4543231,239056648145,07/02/2025 08:12:22,2025-07-02,8.75,"49,950.42", Trade Paired,USD,MESU5
DEMO4543231,239056648150,07/02/2025 08:15:11,2025-07-02,-1.15,"49,949.27", Exchange Fee,USD,MBTN5
DEMO4543231,239056648151,07/02/2025 08:15:11,2025-07-02,-0.19,"49,949.08", Clearing Fee,USD,MBTN5
DEMO4543231,239056648152,07/02/2025 08:15:11,2025-07-02,-0.02,"49,949.06", Nfa Fee,USD,MBTN5
DEMO4543231,239056648153,07/02/2025 08:15:11,2025-07-02,-0.35,"49,948.71", Commission,USD,MBTN5
DEMO4543231,239056648159,07/02/2025 08:15:17,2025-07-02,-1.15,"49,947.56", Exchange Fee,USD,MBTN5
DEMO4543231,239056648160,07/02/2025 08:15:17,2025-07-02,-0.19,"49,947.37", Clearing Fee,USD,MBTN5
DEMO4543231,239056648161,07/02/2025 08:15:17,2025-07-02,-0.02,"49,947.35", Nfa Fee,USD,MBTN5
DEMO4543231,239056648162,07/02/2025 08:15:17,2025-07-02,-0.35,"49,947.00", Commission,USD,MBTN5
DEMO4543231,239056648165,07/02/2025 08:15:17,2025-07-02,-12.50,"49,934.50", Trade Paired,USD,MBTN5
DEMO4543231,239056648170,07/02/2025 08:21:01,2025-07-02,-0.50,"49,934.00", Exchange Fee,USD,MGCQ5
DEMO4543231,239056648171,07/02/2025 08:21:01,2025-07-02,-0.19,"49,933.81", Clearing Fee,USD,MGCQ5
DEMO4543231,239056648172,07/02/2025 08:21:01,2025-07-02,-0.02,"49,933.79", Nfa Fee,USD,MGCQ5
DEMO4543231,239056648173,07/02/2025 08:21:01,2025-07-02,-0.35,"49,933.44", Commission,USD,MGCQ5
DEMO4543231,239056648179,07/02/2025 08:21:05,2025-07-02,-0.50,"49,932.94", Exchange Fee,USD,MGCQ5
DEMO4543231,239056648180,07/02/2025 08:21:05,2025-07-02,-0.19,"49,932.75", Clearing Fee,USD,MGCQ5
DEMO4543231,239056648181,07/02/2025 08:21:05,2025-07-02,-0.02,"49,932.73", Nfa Fee,USD,MGCQ5
DEMO4543231,239056648182,07/02/2025 08:21:05,2025-07-02,-0.35,"49,932.38", Commission,USD,MGCQ5
DEMO4543231,239056648185,07/02/2025 08:21:05,2025-07-02,-1.00,"49,931.38", Trade Paired,USD,MGCQ5
DEMO4543231,239056648190,07/02/2025 08:27:09,2025-07-02,-1.15,"49,930.23", Exchange Fee,USD,MBTN5
DEMO4543231,239056648191,07/02/2025 08:27:09,2025-07-02,-0.19,"49,930.04", Clearing Fee,USD,MBTN5
DEMO4543231,239056648192,07/02/2025 08:27:09,2025-07-02,-0.02,"49,930.02", Nfa Fee,USD,MBTN5
DEMO4543231,239056648193,07/02/2025 08:27:09,2025-07-02,-0.35,"49,929.67", Commission,USD,MBTN5
DEMO4543231,239056648199,07/02/2025 08:29:15,2025-07-02,-1.15,"49,928.52", Exchange Fee,USD,MBTN5
DEMO4543231,239056648200,07/02/2025 08:29:15,2025-07-02,-0.19,"49,928.33", Clearing Fee,USD,MBTN5
DEMO4543231,239056648201,07/02/2025 08:29:15,2025-07-02,-0.02,"49,928.31", Nfa Fee,USD,MBTN5
DEMO4543231,239056648202,07/02/2025 08:29:15,2025-07-02,-0.35,"49,927.96", Commission,USD,MBTN5
DEMO4543231,239056648205,07/02/2025 08:29:15,2025-07-02,4.50,"49,932.46", Trade Paired,USD,MBTN5
DEMO4543231,239056648210,07/02/2025 08:36:01,2025-07-02,-0.50,"49,931.96", Exchange Fee,USD,MGCQ5
DEMO4543231,239056648211,07/02/2025 08:36:01,2025-07-02,-0.19,"49,931.77", Clearing Fee,USD,MGCQ5
DEMO4543231,239056648212,07/02/2025 08:36:01,2025-07-02,-0.02,"49,931.75", Nfa Fee,USD,MGCQ5
DEMO4543231,239056648213,07/02/2025 08:36:01,2025-07-02,-0.35,"49,931.40", Commission,USD,MGCQ5
DEMO4543231,239056648219,07/02/2025 08:37:03,2025-07-02,-0.50,"49,930.90", Exchange Fee,USD,MGCQ5
DEMO4543231,239056648220,07/02/2025 08:37:03,2025-07-02,-0.19,"49,930.71", Clearing Fee,USD,MGCQ5
DEMO4543231,239056648221,07/02/2025 08:37:03,2025-07-02,-0.02,"49,930.69", Nfa Fee,USD,MGCQ5
DEMO4543231,239056648222,07/02/2025 08:37:03,2025-07-02,-0.35,"49,930.34", Commission,USD,MGCQ5
DEMO4543231,239056648225,07/02/2025 08:37:03,2025-07-02,-6.00,"49,924.34", Trade Paired,USD,MGCQ5
DEMO4543231,239056648230,07/02/2025 08:39:05,2025-07-02,-1.15,"49,923.19", Exchange Fee,USD,MBTN5
DEMO4543231,239056648231,07/02/2025 08:39:05,2025-07-02,-0.19,"49,923.00", Clearing Fee,USD,MBTN5
DEMO4543231,239056648232,07/02/2025 08:39:05,2025-07-02,-0.02,"49,922.98", Nfa Fee,USD,MBTN5
DEMO4543231,239056648233,07/02/2025 08:39:05,2025-07-02,-0.35,"49,922.63", Commission,USD,MBTN5
DEMO4543231,239056648239,07/02/2025 08:41:02,2025-07-02,-1.15,"49,921.48", Exchange Fee,USD,MBTN5
DEMO4543231,239056648240,07/02/2025 08:41:02,2025-07-02,-0.19,"49,921.29", Clearing Fee,USD,MBTN5
DEMO4543231,239056648241,07/02/2025 08:41:02,2025-07-02,-0.02,"49,921.27", Nfa Fee,USD,MBTN5
DEMO4543231,239056648242,07/02/2025 08:41:02,2025-07-02,-0.35,"49,920.92", Commission,USD,MBTN5
DEMO4543231,239056648245,07/02/2025 08:41:02,2025-07-02,-7.00,"49,913.92", Trade Paired,USD,MBTN5
DEMO4543231,239056648250,07/02/2025 08:45:13,2025-07-02,-1.15,"49,912.77", Exchange Fee,USD,MBTN5
DEMO4543231,239056648251,07/02/2025 08:45:13,2025-07-02,-0.19,"49,912.58", Clearing Fee,USD,MBTN5
DEMO4543231,239056648252,07/02/2025 08:45:13,2025-07-02,-0.02,"49,912.56", Nfa Fee,USD,MBTN5
DEMO4543231,239056648253,07/02/2025 08:45:13,2025-07-02,-0.35,"49,912.21", Commission,USD,MBTN5
DEMO4543231,239056648259,07/02/2025 08:47:26,2025-07-02,-1.15,"49,911.06", Exchange Fee,USD,MBTN5
DEMO4543231,239056648260,07/02/2025 08:47:26,2025-07-02,-0.19,"49,910.87", Clearing Fee,USD,MBTN5
DEMO4543231,239056648261,07/02/2025 08:47:26,2025-07-02,-0.02,"49,910.85", Nfa Fee,USD,MBTN5
DEMO4543231,239056648262,07/02/2025 08:47:26,2025-07-02,-0.35,"49,910.50", Commission,USD,MBTN5
DEMO4543231,239056648265,07/02/2025 08:47:26,2025-07-02,5.00,"49,915.50", Trade Paired,USD,MBTN5
DEMO4543231,239056648270,07/02/2025 08:50:00,2025-07-02,-0.35,"49,915.15", Exchange Fee,USD,MESU5
DEMO4543231,239056648271,07/02/2025 08:50:00,2025-07-02,-0.19,"49,914.96", Clearing Fee,USD,MESU5
DEMO4543231,239056648272,07/02/2025 08:50:00,2025-07-02,-0.02,"49,914.94", Nfa Fee,USD,MESU5
DEMO4543231,239056648273,07/02/2025 08:50:00,2025-07-02,-0.35,"49,914.59", Commission,USD,MESU5
DEMO4543231,239056648279,07/02/2025 08:51:01,2025-07-02,-0.50,"49,914.09", Exchange Fee,USD,MGCQ5
DEMO4543231,239056648280,07/02/2025 08:51:01,2025-07-02,-0.19,"49,913.90", Clearing Fee,USD,MGCQ5
DEMO4543231,239056648281,07/02/2025 08:51:01,2025-07-02,-0.02,"49,913.88", Nfa Fee,USD,MGCQ5
DEMO4543231,239056648282,07/02/2025 08:51:01,2025-07-02,-0.35,"49,913.53", Commission,USD,MGCQ5
DEMO4543231,239056648288,07/02/2025 08:52:01,2025-07-02,-0.50,"49,913.03", Exchange Fee,USD,MGCQ5
DEMO4543231,239056648289,07/02/2025 08:52:01,2025-07-02,-0.19,"49,912.84", Clearing Fee,USD,MGCQ5
DEMO4543231,239056648290,07/02/2025 08:52:01,2025-07-02,-0.02,"49,912.82", Nfa Fee,USD,MGCQ5
DEMO4543231,239056648291,07/02/2025 08:52:01,2025-07-02,-0.35,"49,912.47", Commission,USD,MGCQ5
DEMO4543231,239056648294,07/02/2025 08:52:01,2025-07-02,-14.00,"49,898.47", Trade Paired,USD,MGCQ5
DEMO4543231,239056648299,07/02/2025 09:01:28,2025-07-02,-0.35,"49,898.12", Exchange Fee,USD,MESU5
DEMO4543231,239056648300,07/02/2025 09:01:28,2025-07-02,-0.19,"49,897.93", Clearing Fee,USD,MESU5
DEMO4543231,239056648301,07/02/2025 09:01:28,2025-07-02,-0.02,"49,897.91", Nfa Fee,USD,MESU5
DEMO4543231,239056648302,07/02/2025 09:01:28,2025-07-02,-0.35,"49,897.56", Commission,USD,MESU5
DEMO4543231,239056648305,07/02/2025 09:01:28,2025-07-02,11.25,"49,908.81", Trade Paired,USD,MESU5
DEMO4543231,239056648310,07/02/2025 09:06:04,2025-07-02,-1.15,"49,907.66", Exchange Fee,USD,MBTN5
DEMO4543231,239056648311,07/02/2025 09:06:04,2025-07-02,-0.19,"49,907.47", Clearing Fee,USD,MBTN5
DEMO4543231,239056648312,07/02/2025 09:06:04,2025-07-02,-0.02,"49,907.45", Nfa Fee,USD,MBTN5
DEMO4543231,239056648313,07/02/2025 09:06:04,2025-07-02,-0.35,"49,907.10", Commission,USD,MBTN5
DEMO4543231,239056648319,07/02/2025 09:09:00,2025-07-02,-0.50,"49,906.60", Exchange Fee,USD,MGCQ5
DEMO4543231,239056648320,07/02/2025 09:09:00,2025-07-02,-0.19,"49,906.41", Clearing Fee,USD,MGCQ5
DEMO4543231,239056648321,07/02/2025 09:09:00,2025-07-02,-0.02,"49,906.39", Nfa Fee,USD,MGCQ5
DEMO4543231,239056648322,07/02/2025 09:09:00,2025-07-02,-0.35,"49,906.04", Commission,USD,MGCQ5
DEMO4543231,239056648328,07/02/2025 09:10:05,2025-07-02,-0.50,"49,905.54", Exchange Fee,USD,MGCQ5
DEMO4543231,239056648329,07/02/2025 09:10:05,2025-07-02,-0.19,"49,905.35", Clearing Fee,USD,MGCQ5
DEMO4543231,239056648330,07/02/2025 09:10:05,2025-07-02,-0.02,"49,905.33", Nfa Fee,USD,MGCQ5
DEMO4543231,239056648331,07/02/2025 09:10:05,2025-07-02,-0.35,"49,904.98", Commission,USD,MGCQ5
DEMO4543231,239056648334,07/02/2025 09:10:05,2025-07-02,1.00,"49,905.98", Trade Paired,USD,MGCQ5
DEMO4543231,239056648339,07/02/2025 09:10:19,2025-07-02,-1.15,"49,904.83", Exchange Fee,USD,MBTN5
DEMO4543231,239056648340,07/02/2025 09:10:19,2025-07-02,-0.19,"49,904.64", Clearing Fee,USD,MBTN5
DEMO4543231,239056648341,07/02/2025 09:10:19,2025-07-02,-0.02,"49,904.62", Nfa Fee,USD,MBTN5
DEMO4543231,239056648342,07/02/2025 09:10:19,2025-07-02,-0.35,"49,904.27", Commission,USD,MBTN5
DEMO4543231,239056648345,07/02/2025 09:10:19,2025-07-02,3.00,"49,907.27", Trade Paired,USD,MBTN5
DEMO4543231,239056648350,07/02/2025 09:15:09,2025-07-02,-0.50,"49,906.77", Exchange Fee,USD,MGCQ5
DEMO4543231,239056648351,07/02/2025 09:15:09,2025-07-02,-0.19,"49,906.58", Clearing Fee,USD,MGCQ5
DEMO4543231,239056648352,07/02/2025 09:15:09,2025-07-02,-0.02,"49,906.56", Nfa Fee,USD,MGCQ5
DEMO4543231,239056648353,07/02/2025 09:15:09,2025-07-02,-0.35,"49,906.21", Commission,USD,MGCQ5
DEMO4543231,239056648359,07/02/2025 09:15:20,2025-07-02,-0.50,"49,905.71", Exchange Fee,USD,MGCQ5
DEMO4543231,239056648360,07/02/2025 09:15:20,2025-07-02,-0.19,"49,905.52", Clearing Fee,USD,MGCQ5
DEMO4543231,239056648361,07/02/2025 09:15:20,2025-07-02,-0.02,"49,905.50", Nfa Fee,USD,MGCQ5
DEMO4543231,239056648362,07/02/2025 09:15:20,2025-07-02,-0.35,"49,905.15", Commission,USD,MGCQ5
DEMO4543231,239056648365,07/02/2025 09:15:20,2025-07-02,-9.00,"49,896.15", Trade Paired,USD,MGCQ5
DEMO4543231,239056648370,07/02/2025 09:25:01,2025-07-02,-0.35,"49,895.80", Exchange Fee,USD,MESU5
DEMO4543231,239056648371,07/02/2025 09:25:01,2025-07-02,-0.19,"49,895.61", Clearing Fee,USD,MESU5
DEMO4543231,239056648372,07/02/2025 09:25:01,2025-07-02,-0.02,"49,895.59", Nfa Fee,USD,MESU5
DEMO4543231,239056648373,07/02/2025 09:25:01,2025-07-02,-0.35,"49,895.24", Commission,USD,MESU5
DEMO4543231,239056648379,07/02/2025 09:27:02,2025-07-02,-0.50,"49,894.74", Exchange Fee,USD,MGCQ5
DEMO4543231,239056648380,07/02/2025 09:27:02,2025-07-02,-0.19,"49,894.55", Clearing Fee,USD,MGCQ5
DEMO4543231,239056648381,07/02/2025 09:27:02,2025-07-02,-0.02,"49,894.53", Nfa Fee,USD,MGCQ5
DEMO4543231,239056648382,07/02/2025 09:27:02,2025-07-02,-0.35,"49,894.18", Commission,USD,MGCQ5
DEMO4543231,239056648388,07/02/2025 09:27:07,2025-07-02,-1.15,"49,893.03", Exchange Fee,USD,MBTN5
DEMO4543231,239056648389,07/02/2025 09:27:07,2025-07-02,-0.19,"49,892.84", Clearing Fee,USD,MBTN5
DEMO4543231,239056648390,07/02/2025 09:27:07,2025-07-02,-0.02,"49,892.82", Nfa Fee,USD,MBTN5
DEMO4543231,239056648391,07/02/2025 09:27:07,2025-07-02,-0.35,"49,892.47", Commission,USD,MBTN5
DEMO4543231,239056648397,07/02/2025 09:28:01,2025-07-02,-0.50,"49,891.97", Exchange Fee,USD,MGCQ5
DEMO4543231,239056648398,07/02/2025 09:28:01,2025-07-02,-0.19,"49,891.78", Clearing Fee,USD,MGCQ5
DEMO4543231,239056648399,07/02/2025 09:28:01,2025-07-02,-0.02,"49,891.76", Nfa Fee,USD,MGCQ5
DEMO4543231,239056648400,07/02/2025 09:28:01,2025-07-02,-0.35,"49,891.41", Commission,USD,MGCQ5
DEMO4543231,239056648403,07/02/2025 09:28:01,2025-07-02,-9.00,"49,882.41", Trade Paired,USD,MGCQ5
DEMO4543231,239056648408,07/02/2025 09:28:01,2025-07-02,-0.35,"49,882.06", Exchange Fee,USD,MESU5
DEMO4543231,239056648409,07/02/2025 09:28:01,2025-07-02,-0.19,"49,881.87", Clearing Fee,USD,MESU5
DEMO4543231,239056648410,07/02/2025 09:28:01,2025-07-02,-0.02,"49,881.85", Nfa Fee,USD,MESU5
DEMO4543231,239056648411,07/02/2025 09:28:01,2025-07-02,-0.35,"49,881.50", Commission,USD,MESU5
DEMO4543231,239056648414,07/02/2025 09:28:01,2025-07-02,8.75,"49,890.25", Trade Paired,USD,MESU5
DEMO4543231,239056648419,07/02/2025 09:30:15,2025-07-02,-1.15,"49,889.10", Exchange Fee,USD,MBTN5
DEMO4543231,239056648420,07/02/2025 09:30:15,2025-07-02,-0.19,"49,888.91", Clearing Fee,USD,MBTN5
DEMO4543231,239056648421,07/02/2025 09:30:15,2025-07-02,-0.02,"49,888.89", Nfa Fee,USD,MBTN5
DEMO4543231,239056648422,07/02/2025 09:30:15,2025-07-02,-0.35,"49,888.54", Commission,USD,MBTN5
DEMO4543231,239056648425,07/02/2025 09:30:15,2025-07-02,-2.50,"49,886.04", Trade Paired,USD,MBTN5
DEMO4543231,239056648430,07/02/2025 09:36:05,2025-07-02,-1.15,"49,884.89", Exchange Fee,USD,MBTN5
DEMO4543231,239056648431,07/02/2025 09:36:05,2025-07-02,-0.19,"49,884.70", Clearing Fee,USD,MBTN5
DEMO4543231,239056648432,07/02/2025 09:36:05,2025-07-02,-0.02,"49,884.68", Nfa Fee,USD,MBTN5
DEMO4543231,239056648433,07/02/2025 09:36:05,2025-07-02,-0.35,"49,884.33", Commission,USD,MBTN5
DEMO4543231,239056648439,07/02/2025 09:36:16,2025-07-02,-1.15,"49,883.18", Exchange Fee,USD,MBTN5
DEMO4543231,239056648440,07/02/2025 09:36:16,2025-07-02,-0.19,"49,882.99", Clearing Fee,USD,MBTN5
DEMO4543231,239056648441,07/02/2025 09:36:16,2025-07-02,-0.02,"49,882.97", Nfa Fee,USD,MBTN5
DEMO4543231,239056648442,07/02/2025 09:36:16,2025-07-02,-0.35,"49,882.62", Commission,USD,MBTN5
DEMO4543231,239056648445,07/02/2025 09:36:16,2025-07-02,-5.00,"49,877.62", Trade Paired,USD,MBTN5
DEMO4543231,239056648450,07/02/2025 09:40:00,2025-07-02,-0.35,"49,877.27", Exchange Fee,USD,MESU5
DEMO4543231,239056648451,07/02/2025 09:40:00,2025-07-02,-0.19,"49,877.08", Clearing Fee,USD,MESU5
DEMO4543231,239056648452,07/02/2025 09:40:00,2025-07-02,-0.02,"49,877.06", Nfa Fee,USD,MESU5
DEMO4543231,239056648453,07/02/2025 09:40:00,2025-07-02,-0.35,"49,876.71", Commission,USD,MESU5
